OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT 
STARLINK-31394,2024-045H,2026-05-27T14:46:44.796000,15.27578216,.0001384,43.0043,356.3096,263.1411,96.9283,0,U,59185,999,12535,.48324E-4,.1068E-4,0
STARLINK-31403,2024-045J,2026-05-27T14:11:46.495104,15.27586424,.0000617,43.0012,345.5191,279.8947,80.1835,0,U,59186,999,12541,-.47941E-4,-.1581E-4,0
STARLINK-31514,2024-045K,2026-05-27T01:03:08.938080,15.27582251,.00007182,43.0023,10.1292,290.8409,69.2366,0,U,59187,999,12514,-.1132102E-4,-.573E-5,0
STARLINK-31478,2024-045L,2026-05-27T00:48:20.028096,15.27578513,.00016642,43.0021,10.0438,268.2408,91.8253,0,U,59188,999,12514,-.11999671E-3,-.3563E-4,0
STARLINK-31498,2024-045M,2026-05-27T15:32:45.720096,15.27575626,.0000429,43.0035,6.9150,266.1037,93.9765,0,U,59189,999,12523,-.12653E-4,-.61E-5,0
STARLINK-31563,2024-045N,2026-05-27T00:31:40.672128,15.27608082,.00011644,43.0031,9.9610,255.5558,104.5165,0,U,59190,999,12514,-.14073585E-3,-.4136E-4,0
STARLINK-31551,2024-045P,2026-05-27T00:15:44.468640,15.27573786,.00014913,43.0034,6.4464,265.9259,94.1423,0,U,59191,999,12518,-.12319155E-4,-.601E-5,0
STARLINK-31536,2024-045Q,2026-05-27T20:00:01.999008,15.27577160,.0001439,43.0007,5.5759,267.1106,155.1266,0,U,59192,999,590,-.32986E-3,-.9327E-4,0
STARLINK-31548,2024-045R,2026-05-27T00:00:27.806976,15.27575163,.00009897,43.0046,10.6597,264.0277,96.0462,0,U,59193,999,12513,.67212302E-4,.1588E-4,0
STARLINK-31542,2024-045S,2026-05-27T00:11:19.899744,15.27585014,.00014852,43.0032,9.8571,273.6239,86.4443,0,U,59194,999,12514,.12804499E-3,.3263E-4,0
STARLINK-31554,2024-045T,2026-05-27T01:14:14.609472,15.27584363,.00010587,43.0012,10.1848,279.9729,80.1003,0,U,59195,999,12514,.29430094E-4,.548E-5,0
STARLINK-31558,2024-045U,2026-05-27T00:16:52.741056,15.27598278,.0001645,43.0058,9.8838,259.5777,100.4889,0,U,59196,999,12515,.10813874E-3,.2716E-4,0
STARLINK-31275,2024-045V,2026-05-26T23:45:40.180896,15.27530280,.00030499,43.0054,10.5815,265.7675,94.2829,0,U,59197,999,12513,.74860909E-3,.20365E-3,0
STARLINK-31590,2024-045W,2026-05-27T15:38:19.358016,15.27587055,.0000464,42.9971,6.9492,358.5680,1.5171,0,U,59198,999,12523,-.76366E-4,-.2363E-4,0
STARLINK-31567,2024-045X,2026-05-27T00:37:13.861632,15.27589013,.00016123,43.0021,9.9881,274.9700,85.0967,0,U,59199,999,12514,.82058115E-4,.1997E-4,0
STARLINK-31503,2024-045Y,2026-05-27T00:42:47.109024,15.27586416,.00012266,43.0022,10.0174,274.3400,85.7311,0,U,59200,999,12514,.10565456E-3,.2647E-4,0
STARLINK-31603,2024-046A,2026-05-27T16:59:06.652032,15.30192350,.000119,53.1600,148.5882,86.7282,273.3855,0,U,59201,999,12514,.11243E-4,-.26E-6,0
STARLINK-31602,2024-046B,2026-05-27T07:46:13.167264,15.34384269,.00012162,53.1606,149.0434,86.7477,273.3665,0,U,59202,999,12510,.11258953E-4,.4E-7,0
STARLINK-31577,2024-046C,2026-05-27T20:00:01.999008,15.34364592,.0001085,53.1570,146.3848,94.2809,341.8683,0,U,59203,999,571,.19953E-2,.67571E-3,0
STARLINK-31522,2024-046D,2026-05-27T16:56:05.605152,15.30185423,.000151,53.1613,148.5753,88.3730,271.7444,0,U,59204,999,12514,-.21748E-4,-.1003E-4,0
STARLINK-31586,2024-046E,2026-05-27T10:03:23.029920,15.30194654,.00012346,53.1600,149.6286,79.4620,280.6520,0,U,59205,999,12510,.3809705E-5,-.246E-5,0
STARLINK-31247,2024-046F,2026-05-27T16:39:20.342880,15.30212926,.0001706,53.1594,148.4980,93.1087,267.0109,0,U,59206,999,12514,-.8704E-4,-.2937E-4,0
STARLINK-31591,2024-046G,2026-05-27T17:12:01.379232,15.34386731,.000119,53.1612,147.2296,94.1402,265.9737,0,U,59207,999,12516,.36057E-4,.842E-5,0
STARLINK-31576,2024-046H,2026-05-27T17:18:05.022144,15.34384581,.0001293,53.1602,147.2491,93.2603,266.8548,0,U,59208,999,12516,.19705E-4,.289E-5,0
STARLINK-31601,2024-046J,2026-05-27T16:41:43.199232,15.34391268,.0001052,53.1600,147.0951,99.1573,260.9549,0,U,59209,999,12516,.48089E-4,.1249E-4,0
STARLINK-31520,2024-046K,2026-05-27T10:18:34.940448,15.30193194,.00012024,53.1595,149.6913,84.2239,275.8899,0,U,59210,999,12510,.88243E-7,-.356E-5,0
STARLINK-31496,2024-046L,2026-05-27T08:45:15.244992,15.30190629,.00014201,53.1612,137.2209,96.9886,263.1276,0,U,59211,999,12526,.17711734E-4,.165E-5,0
STARLINK-31492,2024-046M,2026-05-27T17:02:08.677824,15.30194092,.000116,53.1597,148.5911,93.4601,266.6532,0,U,59212,999,12513,.37266E-4,.745E-5,0
STARLINK-31517,2024-046N,2026-05-27T17:21:06.629760,15.34390182,.0001305,53.1612,147.2934,91.0112,269.1040,0,U,59213,999,12515,.37745E-4,.899E-5,0
STARLINK-31604,2024-046P,2026-05-27T17:15:02.791584,15.34391178,.0001301,53.1604,147.2368,97.5147,262.6003,0,U,59214,999,12515,-.52982E-5,-.555E-5,0
STARLINK-31434,2024-046Q,2026-05-27T16:38:41.449056,15.34391260,.0001281,53.1613,147.0806,92.3171,267.7978,0,U,59215,999,12515,.29157E-4,.609E-5,0
STARLINK-31417,2024-046R,2026-05-27T17:00:38.178144,15.30198421,.0001293,53.1597,148.5897,78.7576,281.3570,0,U,59216,999,12501,.47462E-5,-.219E-5,0
STARLINK-31499,2024-046S,2026-05-27T16:56:52.382112,15.34386569,.0000997,53.1593,147.1606,95.8310,264.2806,0,U,59217,999,12515,.18511E-4,.249E-5,0
STARLINK-31421,2024-046T,2026-05-27T16:44:45.614688,15.34387121,.0000997,53.1599,147.1331,96.2289,263.8827,0,U,59218,999,12515,.61311E-5,-.169E-5,0
STARLINK-31518,2024-046U,2026-05-27T17:02:55.760640,15.34389871,.0001203,53.1609,147.1859,93.6516,266.4624,0,U,59219,999,12515,.37385E-4,.887E-5,0
STARLINK-31523,2024-046V,2026-05-27T17:24:08.271072,15.34385937,.0001325,53.1607,147.2752,91.9400,268.1754,0,U,59220,999,12515,.81106E-5,-.102E-5,0
STARLINK-31516,2024-046W,2026-05-27T16:50:48.996672,15.34385992,.000111,53.1599,147.1340,91.7068,268.4061,0,U,59221,999,12515,.15308E-4,.141E-5,0
STARLINK-31490,2024-046X,2026-05-27T16:57:35.174304,15.30192675,.0001071,53.1590,148.5711,93.2717,266.8406,0,U,59222,999,12513,.20463E-5,-.298E-5,0
STARLINK-31420,2024-046Y,2026-05-27T09:02:45.595968,15.30184659,.00013523,53.1597,150.0692,94.3335,265.7821,0,U,59223,999,12508,.66136977E-4,.1599E-4,0
STARLINK-31305,2024-049B,2026-05-27T04:29:57.568704,15.27582344,.00008097,43.0017,60.0046,280.3816,79.6945,0,U,59232,999,12439,.33208464E-4,.652E-5,0
STARLINK-31459,2024-049C,2026-05-27T18:59:34.883808,15.27576508,.0002219,43.0093,56.8091,264.7443,95.3156,0,U,59233,999,12449,.87642E-4,.215E-4,0
STARLINK-31438,2024-049D,2026-05-27T03:43:57.843840,15.27568881,.00011953,43.0037,49.3964,280.1391,79.9326,0,U,59234,999,12452,-.39526145E-4,-.1349E-4,0
STARLINK-31467,2024-049E,2026-05-27T11:05:04.996032,15.27582462,.00012981,43.0050,58.6420,281.5080,78.5626,0,U,59235,999,12445,.55633743E-4,.1269E-4,0
STARLINK-31444,2024-049F,2026-05-27T15:11:43.590624,15.33098777,.0001345,42.9991,345.1437,267.3733,92.6966,0,U,59236,999,12528,.68327E-3,.22103E-3,0
STARLINK-31505,2024-049G,2026-05-27T11:14:22.134336,15.27571120,.00006699,42.9976,58.7001,40.6856,319.4046,0,U,59237,999,12445,.32182274E-4,.624E-5,0
STARLINK-31494,2024-049H,2026-05-27T02:52:06.010464,15.27584065,.00011861,43.0024,60.3718,275.0478,85.0239,0,U,59238,999,12440,.3898917E-5,-.155E-5,0
STARLINK-31303,2024-049J,2026-05-27T18:15:23.704128,15.27578965,.0001065,43.0034,46.1367,264.6956,95.3774,0,U,59239,999,12462,.71561E-4,.1708E-4,0
STARLINK-31408,2024-049K,2026-05-27T03:49:27.897888,15.27582240,.00011967,43.0038,60.6714,275.0117,85.0598,0,U,59240,999,12440,.36995626E-4,.756E-5,0
STARLINK-31427,2024-049L,2026-05-27T03:55:00.823872,15.27579441,.00013423,43.0041,60.6685,267.8052,92.2647,0,U,59241,999,12440,-.16404975E-4,-.714E-5,0
STARLINK-31423,2024-049M,2026-05-27T11:36:33.037344,15.27581959,.00006384,43.0046,58.8014,289.8633,70.2150,0,U,59242,999,12445,-.16790538E-4,-.724E-5,0
STARLINK-31433,2024-049N,2026-05-27T17:16:10.099776,15.27577530,.0001145,43.0023,57.1362,273.0883,86.9837,0,U,59243,999,12449,.70548E-4,.168E-4,0
STARLINK-31285,2024-049P,2026-05-27T04:20:43.170144,15.27570941,.00010651,43.0018,59.9716,275.9431,84.1300,0,U,59244,999,12440,-.30278418E-4,-.1095E-4,0
STARLINK-31284,2024-049R,2026-05-27T10:53:59.469792,15.27577626,.00010757,43.0005,58.5840,257.6889,102.3842,0,U,59246,999,12444,.8829076E-5,-.19E-6,0
STARLINK-31424,2024-049S,2026-05-27T11:07:40.154880,15.27568596,.00011714,43.0038,55.1908,272.1379,87.9338,0,U,59247,999,12448,.1137019E-5,-.231E-5,0
STARLINK-31405,2024-049T,2026-05-27T11:25:26.916672,15.27576528,.00010594,43.0048,58.7439,274.0012,86.0719,0,U,59248,999,12444,.19899946E-4,.286E-5,0
STARLINK-31426,2024-049U,2026-05-27T11:30:59.738976,15.27576491,.00015252,43.0089,58.7604,244.0409,116.0286,0,U,59249,999,12444,.15182175E-4,.155E-5,0
STARLINK-31407,2024-049V,2026-05-27T03:19:53.013792,15.27586527,.00009262,43.0005,49.2667,289.1010,70.9742,0,U,59250,999,12452,.30545584E-4,.579E-5,0
STARLINK-31393,2024-049X,2026-05-27T03:35:22.803072,15.27587323,.0001709,43.0046,45.8749,285.1686,74.8977,0,U,59252,999,12457,.32794206E-4,.64E-5,0
STARLINK-31425,2024-049Y,2026-05-27T02:57:40.168512,15.27573984,.00010974,43.0008,60.4003,277.4335,82.6392,0,U,59253,999,12439,.7341928E-5,-.6E-6,0
STARLINK-31659,2024-050A,2026-05-27T19:01:52.199328,15.34390282,.000122,53.1607,170.4525,81.2881,278.8260,0,U,59254,999,12385,.13626E-4,.84E-6,0
STARLINK-31629,2024-050B,2026-05-27T08:46:08.152032,15.30195859,.00012515,53.1598,175.5930,74.1220,285.9918,0,U,59255,999,12259,.26490419E-4,.425E-5,0
STARLINK-31652,2024-050C,2026-05-27T08:27:53.380224,15.30192798,.00013044,53.1602,175.5144,82.4398,277.6751,0,U,59256,999,12259,.25728109E-4,.403E-5,0
STARLINK-31637,2024-050E,2026-05-27T19:17:08.726208,15.30191348,.0001265,53.1601,173.3522,80.1052,280.0091,0,U,59258,999,12266,.18908E-4,.201E-5,0
STARLINK-31506,2024-050F,2026-05-27T08:41:34.306368,15.30190107,.00011459,53.1599,175.5735,80.6908,279.4222,0,U,59259,999,12259,.4561782E-5,-.224E-5,0
STARLINK-31639,2024-050H,2026-05-27T19:21:41.918688,15.30194757,.0000669,53.1598,173.3719,67.1035,293.0036,0,U,59261,999,12266,.30701E-4,.55E-5,0
STARLINK-31598,2024-050K,2026-05-27T18:57:33.270624,15.30176272,.0001297,53.1598,173.9525,97.5385,262.5763,0,U,59263,999,12265,.10085E-3,.2627E-4,0
STARLINK-31645,2024-050L,2026-05-27T18:21:05.139648,15.30187335,.000134,53.1571,173.8152,76.7819,283.3331,0,U,59264,999,12265,.97024E-3,.28475E-3,0
STARLINK-31646,2024-050M,2026-05-27T18:30:11.850336,15.30195932,.0001014,53.1591,173.8548,95.1675,264.9442,0,U,59265,999,12265,.23497E-4,.337E-5,0
STARLINK-31648,2024-050N,2026-05-27T11:40:33.235392,15.30196360,.00009673,53.1605,174.9266,75.6191,284.4917,0,U,59266,999,12261,.3890771E-4,.793E-5,0
STARLINK-31579,2024-050P,2026-05-27T07:18:09.150048,15.30194115,.00011185,53.1592,175.9190,81.7554,278.3573,0,U,59267,999,12258,-.573942E-5,-.529E-5,0
STARLINK-31627,2024-050Q,2026-05-27T18:48:26.285184,15.30193988,.0001299,53.1582,173.9289,79.8517,280.2630,0,U,59268,999,12265,.60527E-3,.17606E-3,0
STARLINK-31609,2024-050R,2026-05-27T18:25:38.401248,15.30193783,.0001023,53.1600,173.8337,86.7865,273.3253,0,U,59269,999,12265,.22811E-4,.317E-5,0
STARLINK-31616,2024-050S,2026-05-27T18:34:45.537888,15.30204984,.0001221,53.1598,173.8717,94.1527,265.9613,0,U,59270,999,12265,-.56498E-4,-.2032E-4,0
STARLINK-31630,2024-050T,2026-05-27T10:59:32.130528,15.33548460,.00009043,53.1599,161.9541,81.3314,278.7791,0,U,59271,999,12279,-.348001E-6,-.384E-5,0
STARLINK-31623,2024-050U,2026-05-27T18:54:21.046176,15.30191062,.0001154,53.1601,173.2533,90.7290,269.3843,0,U,59272,999,12266,.72776E-5,-.144E-5,0
STARLINK-31595,2024-050V,2026-05-27T11:45:07.114752,15.30194733,.00011107,53.1597,174.9601,81.6286,278.4841,0,U,59273,999,12261,.16800024E-4,.138E-5,0
STARLINK-31463,2024-056A,2026-05-27T16:48:08.561376,15.27584758,.000112,43.0031,140.5562,275.4277,84.6447,0,U,59296,999,12328,.78985E-4,.1912E-4,0
STARLINK-31487,2024-056B,2026-05-27T16:31:00.619104,15.27578949,.000118,43.0009,144.7813,277.0100,83.0617,0,U,59297,999,12335,.41941E-4,.892E-5,0
STARLINK-31386,2024-056C,2026-05-27T01:57:42.183936,15.27576340,.00012155,43.0013,147.9694,272.3986,87.6727,0,U,59298,999,12314,.30773229E-4,.585E-5,0
STARLINK-31409,2024-056D,2026-05-27T16:10:12.160704,15.27578757,.000104,43.0017,137.7546,272.0612,88.0120,0,U,59299,999,12343,.16526E-4,.193E-5,0
STARLINK-31489,2024-056E,2026-05-27T20:25:21.610848,15.27591322,.0001279,43.0026,143.4239,285.9483,74.1228,0,U,59300,999,12326,.42341E-4,.904E-5,0
STARLINK-31502,2024-056F,2026-05-27T01:25:47.335296,15.27576194,.00012785,43.0014,140.8736,262.0897,97.9810,0,U,59301,999,12322,.26024415E-4,.454E-5,0
STARLINK-31447,2024-056G,2026-05-27T09:52:11.394336,15.27571237,.0001172,43.0014,146.1412,268.2512,91.8205,0,U,59302,999,12319,-.11666638E-4,-.583E-5,0
STARLINK-31504,2024-056H,2026-05-27T16:19:56.007840,15.27566613,.0001648,43.0007,144.7228,261.5076,98.5589,0,U,59303,999,12323,-.45259E-4,-.1507E-4,0
STARLINK-31474,2024-056J,2026-05-27T16:17:36.051072,15.27579586,.0001285,43.0018,137.7879,269.2377,90.8327,0,U,59304,999,12331,.11421E-4,.52E-6,0
STARLINK-31500,2024-056K,2026-05-27T16:14:21.423840,15.27578519,.0001223,43.0012,144.6920,272.8808,87.1904,0,U,59305,999,12323,.28264E-4,.516E-5,0
STARLINK-31480,2024-056L,2026-05-27T01:46:35.872320,15.27578148,.00012591,43.0019,147.9088,265.7412,94.3296,0,U,59306,999,12314,.47338197E-4,.1041E-4,0
STARLINK-31282,2024-056M,2026-05-27T16:25:27.992064,15.27571160,.0001233,42.9999,144.7508,271.1929,88.8781,0,U,59307,999,12323,-.39208E-5,-.37E-5,0
STARLINK-31485,2024-056N,2026-05-27T16:36:33.895872,15.27570657,.0000896,43.0004,144.8065,272.5897,87.4852,0,U,59308,999,12323,.8659E-4,.2121E-4,0
STARLINK-31455,2024-056P,2026-05-27T16:37:15.551040,15.27575243,.0001258,43.0035,141.3567,267.9733,92.0975,0,U,59309,999,12327,.12133E-4,.72E-6,0
STARLINK-31475,2024-056Q,2026-05-27T16:33:33.617088,15.27577260,.0000947,43.0012,141.3371,279.4418,80.6327,0,U,59310,999,12339,.3227E-4,.626E-5,0
STARLINK-31445,2024-056S,2026-05-27T02:18:31.296384,15.27571166,.000114,43.0007,154.9939,254.5165,105.5561,0,U,59312,999,12306,-.23506696E-4,-.909E-5,0
STARLINK-31495,2024-056T,2026-05-27T16:07:09.251040,15.30783187,.0001701,42.9984,136.8597,140.9528,219.1448,0,U,59313,999,12332,.16848E-2,.51255E-3,0
STARLINK-31477,2024-056U,2026-05-27T16:37:44.439744,15.27576035,.000132,43.0039,137.0310,271.7587,88.3114,0,U,59314,999,12332,.48131E-4,.1062E-4,0
STARLINK-31446,2024-056V,2026-05-27T17:11:30.549120,15.27592814,.0001633,43.0046,144.1330,275.6729,84.3937,0,U,59315,999,12324,.30098E-4,.566E-5,0
STARLINK-31479,2024-056W,2026-05-27T17:14:43.423296,15.27573936,.0000967,43.0026,148.4682,282.4049,77.6694,0,U,59316,999,12319,.27185E-4,.486E-5,0
STARLINK-31349,2024-056X,2026-05-27T08:08:46.547232,15.27579309,.00012122,43.0018,146.4597,280.1798,79.8916,0,U,59317,999,12325,.1558892E-4,.167E-5,0
STARLINK-31464,2024-056Y,2026-05-27T09:31:49.499616,15.27577688,.00013298,43.0020,146.0316,264.3325,95.7375,0,U,59318,999,12319,.10615243E-3,.266E-4,0
STARLINK-31402,2024-057A,2026-05-27T02:36:33.009696,15.28053990,.00014117,43.0003,56.5854,231.8317,128.2408,0,U,59320,999,12236,.13727996E-2,.38263E-3,0
STARLINK-31578,2024-057B,2026-05-27T20:51:36.948960,15.27580860,.0001043,43.0029,99.4682,251.2548,108.8191,0,U,59321,999,12195,.49075E-4,.1089E-4,0
STARLINK-31530,2024-057C,2026-05-27T04:28:39.077760,15.65840650,.00244664,42.9878,84.6052,184.7424,175.3213,0,U,59322,999,12206,.92587398E-3,.9902E-3,0
STARLINK-31565,2024-057D,2026-05-27T07:18:11.176992,15.27575694,.00015128,43.0033,110.7583,264.9545,95.1134,0,U,59323,999,12177,.35377871E-4,.711E-5,0
STARLINK-31570,2024-057E,2026-05-27T05:06:33.980256,15.27576693,.00012334,43.0031,104.0065,273.1419,86.9291,0,U,59324,999,12184,.9647714E-5,.3E-7,0
STARLINK-31611,2024-057F,2026-05-27T05:08:24.682848,15.27586208,.00014174,43.0013,104.0172,268.2526,91.8163,0,U,59325,999,12184,.15703363E-3,.4062E-4,0
STARLINK-31632,2024-057G,2026-05-27T07:32:17.368224,15.27579944,.00012566,43.0034,114.2919,270.4050,89.6658,0,U,59326,999,12173,.48016987E-4,.1059E-4,0
STARLINK-31599,2024-057H,2026-05-27T21:15:40.245408,15.27579628,.0001066,42.9986,99.5955,260.4829,99.5902,0,U,59327,999,12195,-.12426E-4,-.604E-5,0
STARLINK-31614,2024-057J,2026-05-27T06:09:15.664320,15.27578311,.0001004,43.0023,103.4775,244.3791,115.6957,0,U,59328,999,12185,.21901E-4,.341E-5,0
STARLINK-31493,2024-057K,2026-05-27T07:19:23.359872,15.27567379,.00008194,43.0003,102.9802,278.9022,81.1737,0,U,59329,999,12186,-.57003572E-4,-.1829E-4,0
STARLINK-31634,2024-057L,2026-05-27T20:29:37.415328,15.27573593,.0001085,43.0033,100.2147,265.9925,94.0803,0,U,59330,999,12194,-.99437E-5,-.536E-5,0
STARLINK-31633,2024-057M,2026-05-27T14:09:17.971776,15.27576049,.0000809,43.0015,101.6759,291.6905,68.3860,0,U,59331,999,12190,.37566E-4,.772E-5,0
STARLINK-31594,2024-057N,2026-05-27T06:03:40.995648,15.27575093,.0001223,43.0021,114.6862,261.4170,98.6543,0,U,59332,999,12172,.387E-4,.803E-5,0
STARLINK-31572,2024-057P,2026-05-27T06:07:21.442656,15.27600978,.0001532,43.0007,114.7067,272.4172,87.6505,0,U,59333,999,12172,.19563E-3,.5128E-4,0
STARLINK-31573,2024-057Q,2026-05-27T06:46:03.961920,15.27575701,.00011859,43.0027,102.7993,260.4297,99.6420,0,U,59334,999,12186,.12042521E-3,.3053E-4,0
STARLINK-31588,2024-057R,2026-05-27T05:21:09.023040,15.27581753,.0001133,43.0021,103.2186,265.3850,94.6872,0,U,59335,999,12185,.42297E-4,.902E-5,0
STARLINK-31596,2024-057S,2026-05-27T21:08:16.118304,15.27568160,.0001068,43.0015,99.5566,278.0943,81.9787,0,U,59336,999,12195,.55634E-4,.1269E-4,0
STARLINK-31612,2024-057T,2026-05-27T06:00:00.476064,15.27578920,.0000828,43.0024,103.4251,273.4773,86.5984,0,U,59337,999,12185,.16044E-4,.18E-5,0
STARLINK-31550,2024-057U,2026-05-27T14:27:48.056256,15.27576228,.0001232,43.0033,101.7698,271.2050,88.8660,0,U,59338,999,12190,.91194E-5,-.11E-6,0
STARLINK-31473,2024-057V,2026-05-27T07:17:30.902496,15.27582584,.00005858,43.0008,102.9671,275.9299,84.1486,0,U,59339,999,12186,.25619859E-4,.443E-5,0
STARLINK-31562,2024-057W,2026-05-27T14:17:50.253792,15.27577475,.0000905,43.0013,116.4366,261.3551,98.7198,0,U,59340,999,12173,.10897E-3,.2737E-4,0
STARLINK-31600,2024-057X,2026-05-27T05:49:34.654944,15.27578058,.0001142,43.0008,111.1519,265.1150,94.9572,0,U,59341,999,12176,.70064E-5,-.69E-6,0
STARLINK-31628,2024-057Y,2026-05-27T06:12:58.336128,15.27582272,.0000809,43.0031,103.4924,281.9919,78.0842,0,U,59342,999,12185,-.262E-5,-.334E-5,0
STARLINK-31605,2024-060A,2026-05-27T17:24:59.781024,15.27581527,.0001341,43.0014,162.8390,273.1540,86.9158,0,U,59348,999,12221,.19414E-4,.272E-5,0
STARLINK-31532,2024-060B,2026-05-27T10:05:26.162016,15.27586310,.00013659,43.0012,175.2303,262.9387,97.1309,0,U,59349,999,12215,-.40863717E-4,-.1387E-4,0
STARLINK-31593,2024-060C,2026-05-27T18:47:48.849792,15.27576950,.0000983,43.0020,172.7966,275.8861,84.1879,0,U,59350,999,12216,-.39892E-5,-.372E-5,0
STARLINK-31555,2024-060D,2026-05-27T10:16:32.280096,15.27576558,.00015188,43.0001,175.2852,265.5585,94.5093,0,U,59351,999,12215,.2703564E-5,-.188E-5,0
STARLINK-31561,2024-060E,2026-05-27T18:44:06.215136,15.27581731,.0001242,43.0028,172.7766,273.4478,86.6231,0,U,59352,999,12216,.63285E-4,.148E-4,0
STARLINK-31413,2024-060F,2026-05-27T19:04:27.835104,15.27576829,.0001675,43.0031,172.8846,274.0761,85.9899,0,U,59353,999,12216,.52993E-4,.1196E-4,0
STARLINK-31422,2024-060G,2026-05-27T18:38:46.104864,15.27589744,.0001256,43.0000,173.6071,278.9683,81.1027,0,U,59354,999,12215,.11057E-3,.2782E-4,0
STARLINK-31416,2024-060H,2026-05-27T02:20:12.436224,15.27588308,.00013125,42.9997,177.1040,269.6639,90.4062,0,U,59355,999,12205,.88500001E-4,.2175E-4,0
STARLINK-31552,2024-060J,2026-05-27T18:33:13.559040,15.27577614,.0001153,43.0023,173.5906,281.4226,78.6497,0,U,59356,999,12215,-.10412E-5,-.291E-5,0
STARLINK-31557,2024-060K,2026-05-27T18:24:26.470656,15.27578657,.0001222,43.0010,169.1758,278.7166,81.3547,0,U,59357,999,12220,-.31172E-4,-.112E-4,0
STARLINK-31559,2024-060L,2026-05-27T03:34:00.386976,15.27574823,.0001601,43.0029,176.6312,275.4976,84.5693,0,U,59358,999,12206,.78009998E-4,.1885E-4,0
STARLINK-31501,2024-060M,2026-05-27T18:22:07.372704,15.27579092,.0001136,42.9993,173.5211,277.6646,82.4077,0,U,59359,999,12215,.2282E-4,.366E-5,0
STARLINK-31549,2024-060N,2026-05-27T18:58:54.878880,15.27575989,.0001308,43.0029,172.8538,269.4989,90.5713,0,U,59360,999,12216,.26125E-4,.457E-5,0
STARLINK-31560,2024-060P,2026-05-27T18:12:52.333056,15.27581015,.0001347,42.9989,173.4660,272.7142,87.3556,0,U,59361,999,12215,.86721E-4,.2125E-4,0
STARLINK-31571,2024-060Q,2026-05-27T18:16:33.738240,15.27589905,.0001263,42.9999,173.4861,280.9360,79.1350,0,U,59362,999,12215,.33746E-4,.667E-5,0
STARLINK-31553,2024-060R,2026-05-27T18:01:19.080192,15.27578779,.0001151,43.0014,166.4768,273.8255,86.2465,0,U,59363,999,12223,.15077E-3,.3889E-4,0
STARLINK-31547,2024-060S,2026-05-27T17:43:17.370336,15.27576097,.0001186,42.9996,162.0677,273.6704,86.4012,0,U,59364,999,12228,.39868E-4,.835E-5,0
STARLINK-31537,2024-060T,2026-05-27T18:27:40.205376,15.27577136,.0001079,43.0009,173.5435,278.2196,81.8533,0,U,59365,999,12215,.51222E-5,-.121E-5,0
STARLINK-31451,2024-060U,2026-05-27T18:53:23.297280,15.27566018,.0002992,43.0076,172.8242,260.6206,99.4307,0,U,59366,999,12216,-.8677E-7,-.265E-5,0
STARLINK-31428,2024-060V,2026-05-27T19:10:01.562880,15.27575644,.0001658,43.0029,172.9089,283.1336,76.9331,0,U,59367,999,12216,.10046E-3,.2503E-4,0
STARLINK-31419,2024-060W,2026-05-27T09:54:19.685376,15.27581221,.00012773,43.0008,175.1684,260.3101,99.7606,0,U,59368,999,12210,.38288602E-4,.792E-5,0
STARLINK-31583,2024-060X,2026-05-27T18:23:59.375616,15.27583042,.0001456,43.0044,162.2853,275.6889,84.3797,0,U,59369,999,12228,.76164E-4,.1834E-4,0
STARLINK-31461,2024-060Y,2026-05-27T10:49:52.180032,15.27584583,.00014443,43.0002,164.2129,267.0150,93.0537,0,U,59370,999,12217,.10522513E-3,.2635E-4,0
STARLINK-31641,2024-062A,2026-05-27T15:53:35.079648,15.34368055,.0001193,53.1603,250.8996,89.0419,271.0720,0,U,59374,999,12172,.20798E-3,.665E-4,0
STARLINK-31430,2024-062B,2026-05-27T16:51:08.517888,15.34399929,.0001221,53.1607,251.1395,98.4632,261.6508,0,U,59375,999,12173,.95146E-4,.284E-4,0
STARLINK-31695,2024-062C,2026-05-27T16:05:31.682112,15.30192198,.0001093,53.1601,248.8110,98.3204,261.7921,0,U,59376,999,12172,.31259E-4,.567E-5,0
STARLINK-31716,2024-062D,2026-05-27T09:01:28.084800,15.30191518,.00010108,53.1601,201.5249,86.4595,273.6522,0,U,59377,999,12235,.384646E-6,-.348E-5,0
STARLINK-31710,2024-062E,2026-05-27T20:00:01.999008,15.33547159,.0001559,53.1601,248.1406,79.9433,53.8557,0,U,59378,999,588,.17626E-3,.5428E-4,0
STARLINK-31698,2024-062F,2026-05-27T14:26:54.273984,15.30211155,.0001478,53.1605,249.1047,136.4849,223.6269,0,U,59379,999,12171,.15959E-3,.4372E-4,0
STARLINK-31680,2024-062G,2026-05-27T20:00:01.999008,15.34382322,.0001189,53.1588,250.1634,73.9312,117.2045,0,U,59380,999,590,.48076E-3,.15893E-3,0
STARLINK-31713,2024-062H,2026-05-27T15:50:33.231840,15.34386884,.00011,53.1613,250.8840,96.2794,263.8334,0,U,59381,999,12169,.51505E-4,.1364E-4,0
STARLINK-31705,2024-062J,2026-05-27T16:16:09.480000,15.30201066,.0001528,53.1603,248.8553,94.3065,265.8110,0,U,59382,999,12172,.47869E-4,.1059E-4,0
